match_id,home,round,season,team,xg,xg_against,score,score_against
83,0,9,2019-20,Hoffenheim,2.2,2.2,3,2
84,1,9,2019-20,Paderborn 07,0.7,1.4,2,0
84,0,9,2019-20,Düsseldorf,1.4,0.7,0,2
85,1,9,2019-20,Bayern Munich,3.3,1.6,2,1
85,0,9,2019-20,Union Berlin,1.6,3.3,1,2
86,1,9,2019-20,Leverkusen,1.7,0.9,2,2
86,0,9,2019-20,Werder Bremen,0.9,1.7,2,2
87,1,9,2019-20,Wolfsburg,0.8,0.8,0,0
87,0,9,2019-20,Augsburg,0.8,0.8,0,0
88,1,9,2019-20,M'Gladbach,1.8,1.0,4,2
88,0,9,2019-20,Eint Frankfurt,1.0,1.8,2,4
90,1,10,2019-20,Hoffenheim,1.7,0.4,3,0
90,0,10,2019-20,Paderborn 07,0.4,1.7,0,3
91,1,10,2019-20,RB Leipzig,3.6,0.8,8,0
91,0,10,2019-20,Mainz 05,0.8,3.6,0,8
92,1,10,2019-20,Leverkusen,2.9,2.2,1,2
92,0,10,2019-20,M'Gladbach,2.2,2.9,2,1
93,1,10,2019-20,Werder Bremen,1.8,1.0,2,2
93,0,10,2019-20,Freiburg,1.0,1.8,2,2
94,1,10,2019-20,Dortmund,1.8,1.6,3,0
94,0,10,2019-20,Wolfsburg,1.6,1.8,0,3
95,1,10,2019-20,Eint Frankfurt,2.7,1.1,5,1
95,0,10,2019-20,Bayern Munich,1.1,2.7,1,5
96,1,10,2019-20,Union Berlin,1.2,0.4,1,0
96,0,10,2019-20,Hertha BSC,0.4,1.2,0,1
97,1,10,2019-20,Düsseldorf,1.8,0.7,2,0
97,0,10,2019-20,Köln,0.7,1.8,0,2
98,1,10,2019-20,Augsburg,1.8,0.5,2,3
98,0,10,2019-20,Schalke 04,0.5,1.8,3,2
100,1,11,2019-20,Köln,0.7,1.8,1,2
100,0,11,2019-20,Hoffenheim,1.8,0.7,2,1
101,1,11,2019-20,Hertha BSC,0.4,2.0,2,4
101,0,11,2019-20,RB Leipzig,2.0,0.4,4,2
102,1,11,2019-20,Paderborn 07,1.2,1.0,0,1
102,0,11,2019-20,Augsburg,1.0,1.2,1,0
103,1,11,2019-20,Schalke 04,1.6,1.7,3,3
103,0,11,2019-20,Düsseldorf,1.7,1.6,3,3
104,1,11,2019-20,Mainz 05,1.8,1.0,2,3
104,0,11,2019-20,Union Berlin,1.0,1.8,3,2
105,1,11,2019-20,Bayern Munich,3.1,0.5,4,0
105,0,11,2019-20,Dortmund,0.5,3.1,0,4
106,1,11,2019-20,M'Gladbach,1.4,1.7,3,1
106,0,11,2019-20,Werder Bremen,1.7,1.4,1,3
107,1,11,2019-20,Wolfsburg,0.8,1.6,0,2
107,0,11,2019-20,Leverkusen,1.6,0.8,2,0
108,1,11,2019-20,Freiburg,0.9,1.0,1,0
108,0,11,2019-20,Eint Frankfurt,1.0,0.9,0,1
110,1,12,2019-20,Dortmund,2.5,1.6,3,3
110,0,12,2019-20,Paderborn 07,1.6,2.5,3,3
111,1,12,2019-20,Düsseldorf,0.7,3.5,0,4
111,0,12,2019-20,Bayern Munich,3.5,0.7,4,0
112,1,12,2019-20,Leverkusen,3.5,1.2,1,1
112,0,12,2019-20,Freiburg,1.2,3.5,1,1
113,1,12,2019-20,Eint Frankfurt,1.0,1.1,0,2
113,0,12,2019-20,Wolfsburg,1.1,1.0,2,0
114,1,12,2019-20,Union Berlin,1.6,1.0,2,0
114,0,12,2019-20,M'Gladbach,1.0,1.6,0,2
115,1,12,2019-20,Werder Bremen,1.7,0.5,1,2
115,0,12,2019-20,Schalke 04,0.5,1.7,2,1
116,1,12,2019-20,RB Leipzig,2.3,0.4,4,1
116,0,12,2019-20,Köln,0.4,2.3,1,4
117,1,12,2019-20,Augsburg,2.3,0.4,4,0
117,0,12,2019-20,Hertha BSC,0.4,2.3,0,4
118,1,12,2019-20,Hoffenheim,2.0,1.9,1,5
118,0,12,2019-20,Mainz 05,1.9,2.0,5,1
120,1,13,2019-20,Schalke 04,1.6,1.8,2,1
120,0,13,2019-20,Union Berlin,1.8,1.6,1,2
121,1,13,2019-20,Hertha BSC,1.2,1.2,1,2
121,0,13,2019-20,Dortmund,1.2,1.2,2,1
122,1,13,2019-20,Hoffenheim,1.6,1.0,1,1
122,0,13,2019-20,Düsseldorf,1.0,1.6,1,1
123,1,13,2019-20,Paderborn 07,1.6,2.4,2,3
123,0,13,2019-20,RB Leipzig,2.4,1.6,3,2
124,1,13,2019-20,Köln,1.4,1.8,1,1
124,0,13,2019-20,Augsburg,1.8,1.4,1,1
125,1,13,2019-20,Bayern Munich,2.6,1.3,1,2
125,0,13,2019-20,Leverkusen,1.3,2.6,2,1
126,1,13,2019-20,M'Gladbach,4.9,1.3,4,2
126,0,13,2019-20,Freiburg,1.3,4.9,2,4
127,1,13,2019-20,Wolfsburg,2.2,1.3,2,3
127,0,13,2019-20,Werder Bremen,1.3,2.2,3,2
128,1,13,2019-20,Mainz 05,2.1,1.1,2,1
128,0,13,2019-20,Eint Frankfurt,1.1,2.1,1,2
130,1,14,2019-20,Eint Frankfurt,2.5,1.3,2,2
130,0,14,2019-20,Hertha BSC,1.3,2.5,2,2
131,1,14,2019-20,M'Gladbach,1.3,1.7,2,1
131,0,14,2019-20,Bayern Munich,1.7,1.3,1,2
132,1,14,2019-20,Dortmund,3.0,0.1,5,0
132,0,14,2019-20,Düsseldorf,0.1,3.0,0,5
133,1,14,2019-20,RB Leipzig,3.8,1.1,3,1
133,0,14,2019-20,Hoffenheim,1.1,3.8,1,3
134,1,14,2019-20,Augsburg,3.2,0.4,2,1
134,0,14,2019-20,Mainz 05,0.4,3.2,1,2
135,1,14,2019-20,Freiburg,0.4,1.2,1,0
135,0,14,2019-20,Wolfsburg,1.2,0.4,0,1
136,1,14,2019-20,Leverkusen,2.3,1.1,2,1
136,0,14,2019-20,Schalke 04,1.1,2.3,1,2
137,1,14,2019-20,Union Berlin,2.0,1.1,2,0
137,0,14,2019-20,Köln,1.1,2.0,0,2
138,1,14,2019-20,Werder Bremen,0.9,1.3,0,1
138,0,14,2019-20,Paderborn 07,1.3,0.9,1,0
140,1,15,2019-20,Hoffenheim,2.1,2.2,2,4
140,0,15,2019-20,Augsburg,2.2,2.1,4,2
141,1,15,2019-20,Köln,1.5,0.2,2,0
141,0,15,2019-20,Leverkusen,0.2,1.5,0,2
142,1,15,2019-20,Mainz 05,0.2,1.2,0,4
142,0,15,2019-20,Dortmund,1.2,0.2,4,0
143,1,15,2019-20,Hertha BSC,0.7,0.8,1,0
143,0,15,2019-20,Freiburg,0.8,0.7,0,1
144,1,15,2019-20,Bayern Munich,4.9,0.5,6,1
144,0,15,2019-20,Werder Bremen,0.5,4.9,1,6
145,1,15,2019-20,Paderborn 07,1.0,1.3,1,1
145,0,15,2019-20,Union Berlin,1.3,1.0,1,1
146,1,15,2019-20,Düsseldorf,0.1,3.4,0,3
146,0,15,2019-20,RB Leipzig,3.4,0.1,3,0
147,1,15,2019-20,Wolfsburg,1.1,0.4,2,1
147,0,15,2019-20,M'Gladbach,0.4,1.1,1,2
148,1,15,2019-20,Schalke 04,1.0,0.7,1,0
148,0,15,2019-20,Eint Frankfurt,0.7,1.0,0,1
150,1,16,2019-20,Werder Bremen,1.0,2.8,0,5
150,0,16,2019-20,Mainz 05,2.8,1.0,5,0
151,1,16,2019-20,Union Berlin,1.3,0.8,0,2
151,0,16,2019-20,Hoffenheim,0.8,1.3,2,0
152,1,16,2019-20,Augsburg,1.2,0.4,3,0
152,0,16,2019-20,Düsseldorf,0.4,1.2,0,3
153,1,16,2019-20,Dortmund,1.1,2.5,3,3
153,0,16,2019-20,RB Leipzig,2.5,1.1,3,3
154,1,16,2019-20,Leverkusen,0.9,1.2,0,1
154,0,16,2019-20,Hertha BSC,1.2,0.9,1,0
155,1,16,2019-20,Eint Frankfurt,1.4,2.5,2,4
155,0,16,2019-20,Köln,2.5,1.4,4,2
156,1,16,2019-20,Wolfsburg,2.1,1.2,1,1
156,0,16,2019-20,Schalke 04,1.2,2.1,1,1
157,1,16,2019-20,M'Gladbach,2.5,0.5,2,0
157,0,16,2019-20,Paderborn 07,0.5,2.5,0,2
158,1,16,2019-20,Freiburg,1.7,3.4,1,3
158,0,16,2019-20,Bayern Munich,3.4,1.7,3,1
160,1,17,2019-20,Hoffenheim,1.1,1.7,2,1
160,0,17,2019-20,Dortmund,1.7,1.1,1,2
161,1,17,2019-20,Mainz 05,1.9,1.5,0,1
161,0,17,2019-20,Leverkusen,1.5,1.9,1,0
162,1,17,2019-20,RB Leipzig,3.3,0.5,3,1
162,0,17,2019-20,Augsburg,0.5,3.3,1,3
163,1,17,2019-20,Köln,1.1,0.2,1,0
163,0,17,2019-20,Werder Bremen,0.2,1.1,0,1
164,1,17,2019-20,Bayern Munich,1.3,0.9,2,0
164,0,17,2019-20,Wolfsburg,0.9,1.3,0,2
165,1,17,2019-20,Schalke 04,1.6,2.8,2,2
165,0,17,2019-20,Freiburg,2.8,1.6,2,2
166,1,17,2019-20,Hertha BSC,0.4,0.8,0,0
166,0,17,2019-20,M'Gladbach,0.8,0.4,0,0
167,1,17,2019-20,Düsseldorf,1.0,2.0,2,1
167,0,17,2019-20,Union Berlin,2.0,1.0,1,2
168,1,17,2019-20,Paderborn 07,2.9,2.0,2,1
168,0,17,2019-20,Eint Frankfurt,2.0,2.9,1,2
170,1,18,2019-20,Schalke 04,1.5,0.8,2,0
170,0,18,2019-20,M'Gladbach,0.8,1.5,0,2
171,1,18,2019-20,Hoffenheim,0.9,1.5,1,2
171,0,18,2019-20,Eint Frankfurt,1.5,0.9,2,1
172,1,18,2019-20,Mainz 05,2.5,1.5,1,2
172,0,18,2019-20,Freiburg,1.5,2.5,2,1
173,1,18,2019-20,Augsburg,1.8,4.8,3,5
173,0,18,2019-20,Dortmund,4.8,1.8,5,3
174,1,18,2019-20,Düsseldorf,1.0,1.0,0,1
174,0,18,2019-20,Werder Bremen,1.0,1.0,1,0
175,1,18,2019-20,Köln,1.3,1.7,3,1
175,0,18,2019-20,Wolfsburg,1.7,1.3,1,3
176,1,18,2019-20,RB Leipzig,2.1,1.4,3,1
176,0,18,2019-20,Union Berlin,1.4,2.1,1,3
177,1,18,2019-20,Hertha BSC,0.6,2.3,0,4
177,0,18,2019-20,Bayern Munich,2.3,0.6,4,0
178,1,18,2019-20,Paderborn 07,1.3,2.2,1,4
178,0,18,2019-20,Leverkusen,2.2,1.3,4,1
180,1,19,2019-20,Dortmund,2.6,1.2,5,1
180,0,19,2019-20,Köln,1.2,2.6,1,5
181,1,19,2019-20,Eint Frankfurt,1.2,1.3,2,0
181,0,19,2019-20,RB Leipzig,1.3,1.2,0,2
182,1,19,2019-20,M'Gladbach,2.3,0.7,3,1
182,0,19,2019-20,Mainz 05,0.7,2.3,1,3
183,1,19,2019-20,Freiburg,1.4,1.8,0,2
183,0,19,2019-20,Paderborn 07,1.8,1.4,2,0
184,1,19,2019-20,Union Berlin,1.0,1.6,2,0
184,0,19,2019-20,Augsburg,1.6,1.0,0,2
185,1,19,2019-20,Wolfsburg,1.1,1.8,1,2
185,0,19,2019-20,Hertha BSC,1.8,1.1,2,1
186,1,19,2019-20,Bayern Munich,3.4,0.4,5,0
186,0,19,2019-20,Schalke 04,0.4,3.4,0,5
187,1,19,2019-20,Werder Bremen,0.7,0.9,0,3
187,0,19,2019-20,Hoffenheim,0.9,0.7,3,0
188,1,19,2019-20,Leverkusen,3.7,0.7,3,0
188,0,19,2019-20,Düsseldorf,0.7,3.7,0,3
190,1,20,2019-20,Hertha BSC,0.4,0.7,0,0
190,0,20,2019-20,Schalke 04,0.7,0.4,0,0
191,1,20,2019-20,Augsburg,1.1,0.5,2,1
191,0,20,2019-20,Werder Bremen,0.5,1.1,1,2
192,1,20,2019-20,Mainz 05,0.3,1.5,1,3
192,0,20,2019-20,Bayern Munich,1.5,0.3,3,1
193,1,20,2019-20,Dortmund,3.3,0.3,5,0
193,0,20,2019-20,Union Berlin,0.3,3.3,0,5
194,1,20,2019-20,Düsseldorf,0.3,1.0,1,1
194,0,20,2019-20,Eint Frankfurt,1.0,0.3,1,1
195,1,20,2019-20,Hoffenheim,3.1,2.5,2,1
195,0,20,2019-20,Leverkusen,2.5,3.1,1,2
196,1,20,2019-20,RB Leipzig,1.6,1.2,2,2
196,0,20,2019-20,M'Gladbach,1.2,1.6,2,2
197,1,20,2019-20,Köln,3.6,0.6,4,0
197,0,20,2019-20,Freiburg,0.6,3.6,0,4
198,1,20,2019-20,Paderborn 07,1.0,1.5,2,4
198,0,20,2019-20,Wolfsburg,1.5,1.0,4,2
200,1,21,2019-20,Eint Frankfurt,2.3,0.5,5,0
200,0,21,2019-20,Augsburg,0.5,2.3,0,5
201,1,21,2019-20,Wolfsburg,1.0,0.8,1,1
201,0,21,2019-20,Düsseldorf,0.8,1.0,1,1
202,1,21,2019-20,Schalke 04,1.3,0.8,1,1
202,0,21,2019-20,Paderborn 07,0.8,1.3,1,1
203,1,21,2019-20,Freiburg,1.7,1.5,1,0
203,0,21,2019-20,Hoffenheim,1.5,1.7,0,1
204,1,21,2019-20,Hertha BSC,0.7,2.2,1,3
204,0,21,2019-20,Mainz 05,2.2,0.7,3,1
205,1,21,2019-20,Werder Bremen,1.3,1.4,0,2
205,0,21,2019-20,Union Berlin,1.4,1.3,2,0
206,1,21,2019-20,Leverkusen,1.5,0.8,4,3
206,0,21,2019-20,Dortmund,0.8,1.5,3,4
207,1,21,2019-20,Bayern Munich,1.4,1.3,0,0
207,0,21,2019-20,RB Leipzig,1.3,1.4,0,0
209,1,22,2019-20,Dortmund,1.2,0.0,4,0
209,0,22,2019-20,Eint Frankfurt,0.0,1.2,0,4
210,1,22,2019-20,RB Leipzig,1.3,0.4,3,0
210,0,22,2019-20,Werder Bremen,0.4,1.3,0,3
211,1,22,2019-20,Paderborn 07,0.8,1.8,1,2
211,0,22,2019-20,Hertha BSC,1.8,0.8,2,1
212,1,22,2019-20,Union Berlin,1.3,1.0,2,3
212,0,22,2019-20,Leverkusen,1.0,1.3,3,2
213,1,22,2019-20,Augsburg,0.9,1.3,1,1
213,0,22,2019-20,Freiburg,1.3,0.9,1,1
214,1,22,2019-20,Hoffenheim,2.5,2.7,2,3
214,0,22,2019-20,Wolfsburg,2.7,2.5,3,2
215,1,22,2019-20,Düsseldorf,1.0,2.3,1,4
215,0,22,2019-20,M'Gladbach,2.3,1.0,4,1
216,1,22,2019-20,Köln,2.5,2.6,1,4
216,0,22,2019-20,Bayern Munich,2.6,2.5,4,1
217,1,22,2019-20,Mainz 05,1.3,0.8,0,0
217,0,22,2019-20,Schalke 04,0.8,1.3,0,0
219,1,23,2019-20,Bayern Munich,2.6,1.3,3,2
219,0,23,2019-20,Paderborn 07,1.3,2.6,2,3
220,1,23,2019-20,Freiburg,0.9,0.8,0,2
220,0,23,2019-20,Düsseldorf,0.8,0.9,2,0
221,1,23,2019-20,M'Gladbach,2.4,1.6,1,1
221,0,23,2019-20,Hoffenheim,1.6,2.4,1,1
222,1,23,2019-20,Hertha BSC,0.6,2.6,0,5
222,0,23,2019-20,Köln,2.6,0.6,5,0
223,1,23,2019-20,Werder Bremen,0.2,1.1,0,2
223,0,23,2019-20,Dortmund,1.1,0.2,2,0
224,1,23,2019-20,Schalke 04,0.2,2.6,0,5
224,0,23,2019-20,RB Leipzig,2.6,0.2,5,0
225,1,23,2019-20,Leverkusen,0.9,0.6,2,0
225,0,23,2019-20,Augsburg,0.6,0.9,0,2
226,1,23,2019-20,Wolfsburg,2.8,0.9,4,0
226,0,23,2019-20,Mainz 05,0.9,2.8,0,4
227,1,23,2019-20,Eint Frankfurt,1.8,1.5,1,2
227,0,23,2019-20,Union Berlin,1.5,1.8,2,1
229,1,24,2019-20,Düsseldorf,1.4,2.9,3,3
229,0,24,2019-20,Hertha BSC,2.9,1.4,3,3
230,1,24,2019-20,Hoffenheim,0.4,3.5,0,6
230,0,24,2019-20,Bayern Munich,3.5,0.4,6,0
231,1,24,2019-20,Augsburg,1.1,2.5,2,3
231,0,24,2019-20,M'Gladbach,2.5,1.1,3,2
232,1,24,2019-20,Mainz 05,1.0,0.6,2,0
232,0,24,2019-20,Paderborn 07,0.6,1.0,0,2
233,1,24,2019-20,Dortmund,1.6,1.1,1,0
233,0,24,2019-20,Freiburg,1.1,1.6,0,1
234,1,24,2019-20,Köln,1.1,0.8,3,0
234,0,24,2019-20,Schalke 04,0.8,1.1,0,3
235,1,24,2019-20,Union Berlin,0.6,1.0,2,2
235,0,24,2019-20,Wolfsburg,1.0,0.6,2,2
236,1,24,2019-20,RB Leipzig,0.6,1.3,1,1
236,0,24,2019-20,Leverkusen,1.3,0.6,1,1
238,1,25,2019-20,Paderborn 07,0.6,2.5,1,2
238,0,25,2019-20,Köln,2.5,0.6,2,1
239,1,25,2019-20,Freiburg,0.8,0.6,3,1
239,0,25,2019-20,Union Berlin,0.6,0.8,1,3
240,1,25,2019-20,Schalke 04,0.8,0.6,1,1
240,0,25,2019-20,Hoffenheim,0.6,0.8,1,1
241,1,25,2019-20,Hertha BSC,1.1,0.9,2,2
241,0,25,2019-20,Werder Bremen,0.9,1.1,2,2
242,1,25,2019-20,Leverkusen,2.3,0.8,4,0
242,0,25,2019-20,Eint Frankfurt,0.8,2.3,0,4
243,1,25,2019-20,Wolfsburg,0.8,1.2,0,0
243,0,25,2019-20,RB Leipzig,1.2,0.8,0,0
244,1,25,2019-20,M'Gladbach,2.0,0.7,1,2
244,0,25,2019-20,Dortmund,0.7,2.0,2,1
245,1,25,2019-20,Bayern Munich,2.9,0.7,2,0
245,0,25,2019-20,Augsburg,0.7,2.9,0,2
246,1,25,2019-20,Mainz 05,0.8,1.9,1,1
246,0,25,2019-20,Düsseldorf,1.9,0.8,1,1
248,1,21,2019-20,M'Gladbach,0.9,0.8,2,1
248,0,21,2019-20,Köln,0.8,0.9,1,2
250,1,26,2019-20,RB Leipzig,2.1,0.3,1,1
250,0,26,2019-20,Freiburg,0.3,2.1,1,1
251,1,26,2019-20,Düsseldorf,0.7,0.7,0,0
251,0,26,2019-20,Paderborn 07,0.7,0.7,0,0
252,1,26,2019-20,Hoffenheim,2.5,1.5,0,3
252,0,26,2019-20,Hertha BSC,1.5,2.5,3,0
253,1,26,2019-20,Augsburg,1.1,1.5,1,2
253,0,26,2019-20,Wolfsburg,1.5,1.1,2,1
254,1,26,2019-20,Dortmund,1.6,0.5,4,0
254,0,26,2019-20,Schalke 04,0.5,1.6,0,4
255,1,26,2019-20,Eint Frankfurt,1.0,3.2,1,3
255,0,26,2019-20,M'Gladbach,3.2,1.0,3,1
256,1,26,2019-20,Köln,2.3,1.9,2,2
256,0,26,2019-20,Mainz 05,1.9,2.3,2,2
257,1,26,2019-20,Union Berlin,0.5,1.5,0,2
257,0,26,2019-20,Bayern Munich,1.5,0.5,2,0
258,1,26,2019-20,Werder Bremen,1.2,1.7,1,4
258,0,26,2019-20,Leverkusen,1.7,1.2,4,1
260,1,27,2019-20,Hertha BSC,1.6,0.2,4,0
260,0,27,2019-20,Union Berlin,0.2,1.6,0,4
261,1,27,2019-20,Wolfsburg,0.4,0.9,0,2
261,0,27,2019-20,Dortmund,0.9,0.4,2,0
262,1,27,2019-20,M'Gladbach,1.6,2.9,1,3
262,0,27,2019-20,Leverkusen,2.9,1.6,3,1
263,1,27,2019-20,Freiburg,0.7,0.8,0,1
263,0,27,2019-20,Werder Bremen,0.8,0.7,1,0
264,1,27,2019-20,Paderborn 07,0.7,1.7,1,1
264,0,27,2019-20,Hoffenheim,1.7,0.7,1,1
265,1,27,2019-20,Bayern Munich,2.7,1.0,5,2
265,0,27,2019-20,Eint Frankfurt,1.0,2.7,2,5
266,1,27,2019-20,Schalke 04,0.6,1.3,0,3
266,0,27,2019-20,Augsburg,1.3,0.6,3,0
267,1,27,2019-20,Mainz 05,0.3,5.2,0,5
267,0,27,2019-20,RB Leipzig,5.2,0.3,5,0
268,1,27,2019-20,Köln,1.4,0.7,2,2
268,0,27,2019-20,Düsseldorf,0.7,1.4,2,2
270,1,28,2019-20,Dortmund,0.9,0.8,0,1
270,0,28,2019-20,Bayern Munich,0.8,0.9,1,0
271,1,28,2019-20,Werder Bremen,0.8,0.5,0,0
271,0,28,2019-20,M'Gladbach,0.5,0.8,0,0
272,1,28,2019-20,Eint Frankfurt,4.8,0.9,3,3
272,0,28,2019-20,Freiburg,0.9,4.8,3,3
273,1,28,2019-20,Leverkusen,1.0,2.4,1,4
273,0,28,2019-20,Wolfsburg,2.4,1.0,4,1
274,1,28,2019-20,RB Leipzig,0.7,1.6,2,2
274,0,28,2019-20,Hertha BSC,1.6,0.7,2,2
275,1,28,2019-20,Hoffenheim,1.3,2.2,3,1
275,0,28,2019-20,Köln,2.2,1.3,1,3
276,1,28,2019-20,Düsseldorf,1.9,0.6,2,1
276,0,28,2019-20,Schalke 04,0.6,1.9,1,2
277,1,28,2019-20,Union Berlin,0.4,1.0,1,1
277,0,28,2019-20,Mainz 05,1.0,0.4,1,1
278,1,28,2019-20,Augsburg,0.7,1.7,0,0
278,0,28,2019-20,Paderborn 07,1.7,0.7,0,0
280,1,29,2019-20,Freiburg,0.9,0.6,0,1
280,0,29,2019-20,Leverkusen,0.6,0.9,1,0
281,1,29,2019-20,Wolfsburg,1.6,1.6,1,2
281,0,29,2019-20,Eint Frankfurt,1.6,1.6,2,1
282,1,29,2019-20,Schalke 04,0.7,0.5,0,1
282,0,29,2019-20,Werder Bremen,0.5,0.7,1,0
283,1,29,2019-20,Hertha BSC,2.1,0.6,2,0
283,0,29,2019-20,Augsburg,0.6,2.1,0,2
284,1,29,2019-20,Mainz 05,0.9,1.7,0,1
284,0,29,2019-20,Hoffenheim,1.7,0.9,1,0
285,1,29,2019-20,Bayern Munich,3.0,0.8,5,0
285,0,29,2019-20,Düsseldorf,0.8,3.0,0,5
286,1,29,2019-20,M'Gladbach,2.2,0.9,4,1
286,0,29,2019-20,Union Berlin,0.9,2.2,1,4
287,1,29,2019-20,Paderborn 07,1.0,3.8,1,6
287,0,29,2019-20,Dortmund,3.8,1.0,6,1
288,1,29,2019-20,Köln,1.0,3.4,2,4
288,0,29,2019-20,RB Leipzig,3.4,1.0,4,2
290,1,24,2019-20,Werder Bremen,0.5,1.5,0,3
290,0,24,2019-20,Eint Frankfurt,1.5,0.5,3,0
292,1,30,2019-20,Freiburg,1.1,2.4,1,0
292,0,30,2019-20,M'Gladbach,2.4,1.1,0,1
293,1,30,2019-20,Leverkusen,0.9,2.6,2,4
293,0,30,2019-20,Bayern Munich,2.6,0.9,4,2
294,1,30,2019-20,Düsseldorf,2.2,0.9,2,2
294,0,30,2019-20,Hoffenheim,0.9,2.2,2,2
295,1,30,2019-20,RB Leipzig,2.1,1.4,1,1
295,0,30,2019-20,Paderborn 07,1.4,2.1,1,1
296,1,30,2019-20,Eint Frankfurt,0.4,2.0,0,2
296,0,30,2019-20,Mainz 05,2.0,0.4,2,0
297,1,30,2019-20,Dortmund,1.8,0.4,1,0
297,0,30,2019-20,Hertha BSC,0.4,1.8,0,1
298,1,30,2019-20,Werder Bremen,0.7,1.7,0,1
298,0,30,2019-20,Wolfsburg,1.7,0.7,1,0
299,1,30,2019-20,Union Berlin,1.6,0.2,1,1
299,0,30,2019-20,Schalke 04,0.2,1.6,1,1
300,1,30,2019-20,Augsburg,2.1,1.0,1,1
300,0,30,2019-20,Köln,1.0,2.1,1,1
302,1,31,2019-20,Hoffenheim,1.8,1.6,0,2
302,0,31,2019-20,RB Leipzig,1.6,1.8,2,0
303,1,31,2019-20,Paderborn 07,1.7,2.6,1,5
303,0,31,2019-20,Werder Bremen,2.6,1.7,5,1
304,1,31,2019-20,Hertha BSC,0.9,2.5,1,4
304,0,31,2019-20,Eint Frankfurt,2.5,0.9,4,1
305,1,31,2019-20,Düsseldorf,0.5,0.6,0,1
305,0,31,2019-20,Dortmund,0.6,0.5,1,0
306,1,31,2019-20,Köln,1.1,1.1,1,2
306,0,31,2019-20,Union Berlin,1.1,1.1,2,1
307,1,31,2019-20,Wolfsburg,2.4,2.2,2,2
307,0,31,2019-20,Freiburg,2.2,2.4,2,2
308,1,31,2019-20,Bayern Munich,1.5,0.7,2,1
308,0,31,2019-20,M'Gladbach,0.7,1.5,1,2
309,1,31,2019-20,Mainz 05,1.7,0.9,0,1
309,0,31,2019-20,Augsburg,0.9,1.7,1,0
310,1,31,2019-20,Schalke 04,1.3,1.2,1,1
310,0,31,2019-20,Leverkusen,1.2,1.3,1,1
312,1,32,2019-20,M'Gladbach,1.7,0.4,3,0
312,0,32,2019-20,Wolfsburg,0.4,1.7,0,3
313,1,32,2019-20,Union Berlin,1.7,0.8,1,0
313,0,32,2019-20,Paderborn 07,0.8,1.7,0,1
314,1,32,2019-20,Werder Bremen,0.5,1.1,0,1
314,0,32,2019-20,Bayern Munich,1.1,0.5,1,0
315,1,32,2019-20,Freiburg,1.9,1.8,2,1
315,0,32,2019-20,Hertha BSC,1.8,1.9,1,2
316,1,32,2019-20,Eint Frankfurt,2.5,0.8,2,1
316,0,32,2019-20,Schalke 04,0.8,2.5,1,2
317,1,32,2019-20,RB Leipzig,1.2,1.0,2,2
317,0,32,2019-20,Düsseldorf,1.0,1.2,2,2
318,1,32,2019-20,Leverkusen,2.3,0.6,3,1
318,0,32,2019-20,Köln,0.6,2.3,1,3
319,1,32,2019-20,Dortmund,1.1,1.8,0,2
319,0,32,2019-20,Mainz 05,1.8,1.1,2,0
320,1,32,2019-20,Augsburg,0.5,1.6,1,3
320,0,32,2019-20,Hoffenheim,1.6,0.5,3,1
322,1,33,2019-20,Hoffenheim,2.1,0.4,4,0
322,0,33,2019-20,Union Berlin,0.4,2.1,0,4
323,1,33,2019-20,Paderborn 07,0.6,4.0,1,3
323,0,33,2019-20,M'Gladbach,4.0,0.6,3,1
324,1,33,2019-20,Schalke 04,0.9,2.1,1,4
324,0,33,2019-20,Wolfsburg,2.1,0.9,4,1
325,1,33,2019-20,Mainz 05,1.9,2.0,3,1
325,0,33,2019-20,Werder Bremen,2.0,1.9,1,3
326,1,33,2019-20,Hertha BSC,1.9,1.4,2,0
326,0,33,2019-20,Leverkusen,1.4,1.9,0,2
327,1,33,2019-20,Bayern Munich,2.0,1.8,3,1
327,0,33,2019-20,Freiburg,1.8,2.0,1,3
328,1,33,2019-20,Düsseldorf,0.4,1.5,1,1
328,0,33,2019-20,Augsburg,1.5,0.4,1,1
329,1,33,2019-20,RB Leipzig,0.9,3.1,0,2
329,0,33,2019-20,Dortmund,3.1,0.9,2,0
330,1,33,2019-20,Köln,1.0,1.6,1,1
330,0,33,2019-20,Eint Frankfurt,1.6,1.0,1,1
332,1,34,2019-20,Werder Bremen,3.0,0.8,6,1
332,0,34,2019-20,Köln,0.8,3.0,1,6
333,1,34,2019-20,Eint Frankfurt,2.1,2.2,3,2
333,0,34,2019-20,Paderborn 07,2.2,2.1,2,3
334,1,34,2019-20,Dortmund,0.2,3.1,0,4
334,0,34,2019-20,Hoffenheim,3.1,0.2,4,0
335,1,34,2019-20,Wolfsburg,0.8,3.2,0,4
335,0,34,2019-20,Bayern Munich,3.2,0.8,4,0
336,1,34,2019-20,Augsburg,0.2,2.2,1,2
336,0,34,2019-20,RB Leipzig,2.2,0.2,2,1
337,1,34,2019-20,M'Gladbach,3.0,1.0,2,1
337,0,34,2019-20,Hertha BSC,1.0,3.0,1,2
338,1,34,2019-20,Leverkusen,1.5,0.4,1,0
338,0,34,2019-20,Mainz 05,0.4,1.5,0,1
339,1,34,2019-20,Union Berlin,1.8,1.0,3,0
339,0,34,2019-20,Düsseldorf,1.0,1.8,0,3
340,1,34,2019-20,Freiburg,1.5,0.8,4,0
